bill/BillInvoiceId,lineItem/UsageAccountId,lineItem/Region,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UsageUnit,lineItem/UnblendedCost,resourceId,tags/Product,tags/Environment
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-03T09:00:00,2025-10-03T10:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,589.54,Hrs,27.7049,i-00000199,InternalTools,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-20T09:00:00,2025-10-20T10:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,743.93,LCU-Hrs,5.9601,alb-0000019a,InternalTools,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-30T12:00:00,2025-10-30T13:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,659.36,LCU-Hrs,5.54,alb-0000019b,Checkout,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-11T19:00:00,2025-10-11T20:00:00,AmazonS3,Requests-Tier1,PutObject,427949.0,Requests,150.3266,bucket-0000019c,Checkout,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-16T13:00:00,2025-10-16T14:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,749.2,Hrs,24.3888,i-0000019d,InternalTools,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-07T05:00:00,2025-10-07T06:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2926.02,GB-Mo,337.8606,vol-0000019e,InternalTools,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-26T02:00:00,2025-10-26T03:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,822.74,GB-Mo,19.7422,bucket-0000019f,Checkout,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-09T13:00:00,2025-10-09T14:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,151.89,LCU-Hrs,1.2494,alb-000001a0,InternalTools,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-08T00:00:00,2025-10-08T01:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,494.75,Hrs,26.1505,nat-000001a1,Search,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-21T21:00:00,2025-10-21T22:00:00,ElasticLoadBalancing,LCUs,HealthCheck,278.2,LCU-Hrs,2.5003,alb-000001a2,Search,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-07T14:00:00,2025-10-07T15:00:00,AmazonS3,Requests-Tier1,GetObject,1173006.0,Requests,482.0874,bucket-000001a3,MarketingSite,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-17T22:00:00,2025-10-17T23:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,514.43,Hrs,90.0822,db-000001a4,MarketingSite,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-19T09:00:00,2025-10-19T10:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,245.47,Hrs,6.6292,alb-000001a5,MarketingSite,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-24T02:00:00,2025-10-24T03:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,3433.87,GB,299.5381,nat-000001a6,MarketingSite,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-26T04:00:00,2025-10-26T05:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1628.36,GB-Mo,141.3097,vol-000001a7,MarketingSite,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-04T13:00:00,2025-10-04T14:00:00,AmazonS3,Requests-Tier1,PutObject,1916505.0,Requests,686.7592,bucket-000001a8,InternalTools,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-24T15:00:00,2025-10-24T16:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,703.92,Hrs,117.5181,db-000001a9,MarketingSite,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-16T16:00:00,2025-10-16T17:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,96.92,Hrs,18.0379,db-000001aa,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-10T21:00:00,2025-10-10T22:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,724.55,Hrs,154.1464,db-000001ab,Checkout,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-05T22:00:00,2025-10-05T23:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,480.53,Hrs,11.7488,alb-000001ac,MarketingSite,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-15T02:00:00,2025-10-15T03:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,1851.6,GB-Mo,159.4369,vol-000001ad,InternalTools,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-16T17:00:00,2025-10-16T18:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,367.01,GB,33.8768,nat-000001ae,DataPlatform,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-15T07:00:00,2025-10-15T08:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,325.27,Hrs,57.3285,db-000001af,Search,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-12T00:00:00,2025-10-12T01:00:00,ElasticLoadBalancing,LCUs,HealthCheck,368.44,LCU-Hrs,2.658,alb-000001b0,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-16T14:00:00,2025-10-16T15:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2827.84,GB,205.3945,nat-000001b1,Checkout,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-20T19:00:00,2025-10-20T20:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,713.84,LCU-Hrs,5.9737,alb-000001b2,MarketingSite,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-04T23:00:00,2025-10-05T00:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,354.95,Hrs,65.062,db-000001b3,MarketingSite,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-23T04:00:00,2025-10-23T05:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,283.14,Hrs,61.9716,db-000001b4,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-15T23:00:00,2025-10-16T00:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2619.88,GB,188.8894,nat-000001b5,Search,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-12T06:00:00,2025-10-12T07:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,213.34,Hrs,9.5943,nat-000001b6,Checkout,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-26T16:00:00,2025-10-26T17:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,457.17,GB,46.863,nat-000001b7,DataPlatform,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-16T16:00:00,2025-10-16T17:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,59.84,Hrs,2.7503,i-000001b8,Checkout,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-08T13:00:00,2025-10-08T14:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,221.35,Hrs,4.798,alb-000001b9,MarketingSite,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-01T10:00:00,2025-10-01T11:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,684.89,Hrs,14.8191,alb-000001ba,DataPlatform,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-24T13:00:00,2025-10-24T14:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,542.69,Hrs,23.5901,nat-000001bb,Checkout,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-12T03:00:00,2025-10-12T04:00:00,ElasticLoadBalancing,LCUs,HealthCheck,135.89,LCU-Hrs,0.8754,alb-000001bc,Checkout,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-29T18:00:00,2025-10-29T19:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,231.13,LCU-Hrs,1.6614,alb-000001bd,Checkout,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-18T15:00:00,2025-10-18T16:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,631.52,Hrs,25.4333,nat-000001be,Checkout,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-28T09:00:00,2025-10-28T10:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,689.83,Hrs,164.6826,db-000001bf,InternalTools,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-01T12:00:00,2025-10-01T13:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,555.02,Hrs,21.7813,i-000001c0,Checkout,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-02T11:00:00,2025-10-02T12:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,2328.71,GB-Mo,246.9144,vol-000001c1,Search,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-04T20:00:00,2025-10-04T21:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,3944.27,GB-Mo,356.1786,vol-000001c2,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-15T00:00:00,2025-10-15T01:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,2015.08,GB-Mo,235.8534,vol-000001c3,MarketingSite,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-08T05:00:00,2025-10-08T06:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,63.9,Hrs,1.4786,alb-000001c4,DataPlatform,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-12T12:00:00,2025-10-12T13:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,146.71,LCU-Hrs,1.2278,alb-000001c5,InternalTools,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-19T22:00:00,2025-10-19T23:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,698.84,Hrs,26.7442,i-000001c6,Checkout,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-07T21:00:00,2025-10-07T22:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1767.52,GB-Mo,195.4984,vol-000001c7,InternalTools,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-01T13:00:00,2025-10-01T14:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,430.14,Hrs,82.0318,db-000001c8,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-04T13:00:00,2025-10-04T14:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,272.13,Hrs,11.8532,nat-000001c9,InternalTools,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-06T23:00:00,2025-10-07T00:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,293.97,GB,27.5319,nat-000001ca,DataPlatform,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-01T23:00:00,2025-10-02T00:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,588.37,Hrs,95.492,db-000001cb,DataPlatform,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-20T06:00:00,2025-10-20T07:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,337.8,Hrs,7.0264,alb-000001cc,Search,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-22T05:00:00,2025-10-22T06:00:00,ElasticLoadBalancing,LCUs,HealthCheck,741.35,LCU-Hrs,5.6832,alb-000001cd,MarketingSite,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-17T19:00:00,2025-10-17T20:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,733.21,Hrs,26.1428,i-000001ce,DataPlatform,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-01T01:00:00,2025-10-01T02:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,317.88,Hrs,10.5279,i-000001cf,DataPlatform,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-23T10:00:00,2025-10-23T11:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,598.02,Hrs,21.3318,i-000001d0,Search,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-19T23:00:00,2025-10-20T00:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,463.52,Hrs,107.7638,db-000001d1,Search,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-23T11:00:00,2025-10-23T12:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,663.62,Hrs,154.8136,db-000001d2,Search,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-19T04:00:00,2025-10-19T05:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,417.75,Hrs,73.3948,db-000001d3,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-15T13:00:00,2025-10-15T14:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,509.29,Hrs,19.3082,i-000001d4,InternalTools,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-17T12:00:00,2025-10-17T13:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,802.07,GB-Mo,79.7349,vol-000001d5,Checkout,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-17T16:00:00,2025-10-17T17:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,701.49,Hrs,136.5406,db-000001d6,MarketingSite,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-22T23:00:00,2025-10-23T00:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,691.71,Hrs,27.0195,i-000001d7,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-28T08:00:00,2025-10-28T09:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,397.04,Hrs,17.684,i-000001d8,Checkout,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-02T16:00:00,2025-10-02T17:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,237.56,GB-Mo,19.9576,vol-000001d9,InternalTools,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-31T00:00:00,2025-10-31T01:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,740.41,Hrs,123.3471,db-000001da,DataPlatform,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-18T16:00:00,2025-10-18T17:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,241.48,Hrs,10.0677,i-000001db,MarketingSite,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-20T12:00:00,2025-10-20T13:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,242.43,Hrs,7.8908,i-000001dc,InternalTools,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-10T19:00:00,2025-10-10T20:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,621.41,Hrs,14.204,alb-000001dd,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-08T05:00:00,2025-10-08T06:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,580.37,Hrs,134.6351,db-000001de,Checkout,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-06T14:00:00,2025-10-06T15:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1601.38,GB-Mo,31.1797,bucket-000001df,InternalTools,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-01T14:00:00,2025-10-01T15:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,362.37,Hrs,14.4094,i-000001e0,InternalTools,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-29T15:00:00,2025-10-29T16:00:00,AmazonS3,Requests-Tier1,GetObject,1156737.0,Requests,515.0754,bucket-000001e1,InternalTools,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-17T10:00:00,2025-10-17T11:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,218.02,Hrs,10.1639,i-000001e2,DataPlatform,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-26T07:00:00,2025-10-26T08:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,622.42,LCU-Hrs,4.6181,alb-000001e3,MarketingSite,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-24T12:00:00,2025-10-24T13:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,440.72,Hrs,104.8606,db-000001e4,DataPlatform,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-14T00:00:00,2025-10-14T01:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,35.04,Hrs,1.8473,nat-000001e5,Checkout,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-18T09:00:00,2025-10-18T10:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,633.61,LCU-Hrs,5.2527,alb-000001e6,InternalTools,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-16T12:00:00,2025-10-16T13:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,189.91,Hrs,8.4093,nat-000001e7,MarketingSite,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-06T21:00:00,2025-10-06T22:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,592.15,Hrs,15.6962,alb-000001e8,InternalTools,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-03T12:00:00,2025-10-03T13:00:00,AmazonS3,Requests-Tier1,PutObject,1651497.0,Requests,688.7025,bucket-000001e9,Checkout,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-28T03:00:00,2025-10-28T04:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,575.96,Hrs,20.8293,nat-000001ea,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-14T17:00:00,2025-10-14T18:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1628.04,GB-Mo,162.7467,vol-000001eb,Checkout,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-29T07:00:00,2025-10-29T08:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,10.44,Hrs,0.2468,alb-000001ec,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-27T00:00:00,2025-10-27T01:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,157.83,Hrs,7.34,nat-000001ed,InternalTools,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-03T21:00:00,2025-10-03T22:00:00,AmazonS3,Requests-Tier1,PutObject,1821386.0,Requests,599.5309,bucket-000001ee,Checkout,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-04T22:00:00,2025-10-04T23:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,635.1,Hrs,27.9236,nat-000001ef,Search,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-14T10:00:00,2025-10-14T11:00:00,AmazonS3,Requests-Tier1,GetObject,1314969.0,Requests,429.0719,bucket-000001f0,InternalTools,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-25T17:00:00,2025-10-25T18:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,428.31,Hrs,74.457,db-000001f1,DataPlatform,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-28T00:00:00,2025-10-28T01:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,617.98,Hrs,110.4481,db-000001f2,InternalTools,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-15T19:00:00,2025-10-15T20:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,3029.84,GB-Mo,56.5805,bucket-000001f3,Search,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-16T18:00:00,2025-10-16T19:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,3909.32,GB-Mo,403.0265,vol-000001f4,Search,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-03T01:00:00,2025-10-03T02:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,243.13,Hrs,5.219,alb-000001f5,DataPlatform,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-02T19:00:00,2025-10-02T20:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,420.03,Hrs,86.8264,db-000001f6,Search,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-21T17:00:00,2025-10-21T18:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4004.61,GB-Mo,93.415,bucket-000001f7,InternalTools,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-08T22:00:00,2025-10-08T23:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,443.56,Hrs,101.7448,db-000001f8,Checkout,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-11T11:00:00,2025-10-11T12:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,98.3,Hrs,3.882,i-000001f9,InternalTools,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-06T08:00:00,2025-10-06T09:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,528.67,Hrs,89.1654,db-000001fa,InternalTools,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-29T23:00:00,2025-10-30T00:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,691.64,Hrs,27.5422,i-000001fb,MarketingSite,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-12T03:00:00,2025-10-12T04:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,656.17,Hrs,29.3473,nat-000001fc,Checkout,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-20T05:00:00,2025-10-20T06:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,4179.4,GB-Mo,393.9675,vol-000001fd,InternalTools,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-24T17:00:00,2025-10-24T18:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,88.6,Hrs,20.5784,db-000001fe,MarketingSite,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-02T18:00:00,2025-10-02T19:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,334.02,Hrs,13.3526,nat-000001ff,Checkout,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-01T06:00:00,2025-10-01T07:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,619.36,Hrs,19.9915,i-00000200,MarketingSite,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-20T22:00:00,2025-10-20T23:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,367.71,LCU-Hrs,3.5131,alb-00000201,MarketingSite,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-26T01:00:00,2025-10-26T02:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,459.71,Hrs,20.3598,nat-00000202,InternalTools,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-27T14:00:00,2025-10-27T15:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,2770.83,GB-Mo,44.9561,bucket-00000203,Checkout,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-04T09:00:00,2025-10-04T10:00:00,AmazonS3,Requests-Tier1,PutObject,1531548.0,Requests,647.9656,bucket-00000204,DataPlatform,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-12T06:00:00,2025-10-12T07:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,344.16,Hrs,7.6152,alb-00000205,DataPlatform,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-16T12:00:00,2025-10-16T13:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,676.34,Hrs,129.9962,db-00000206,Search,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-16T22:00:00,2025-10-16T23:00:00,ElasticLoadBalancing,LCUs,HealthCheck,749.41,LCU-Hrs,7.1598,alb-00000207,Checkout,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-03T14:00:00,2025-10-03T15:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,2973.53,GB,297.4751,nat-00000208,MarketingSite,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-09T12:00:00,2025-10-09T13:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,527.84,Hrs,11.1652,alb-00000209,InternalTools,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-30T05:00:00,2025-10-30T06:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,281.74,Hrs,65.559,db-0000020a,Checkout,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-02T23:00:00,2025-10-03T00:00:00,AmazonS3,Requests-Tier1,GetObject,786426.0,Requests,290.2029,bucket-0000020b,Search,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-19T03:00:00,2025-10-19T04:00:00,AmazonS3,Requests-Tier1,GetObject,1828521.0,Requests,688.6019,bucket-0000020c,DataPlatform,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-24T19:00:00,2025-10-24T20:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,384.87,Hrs,89.3317,db-0000020d,Checkout,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-26T15:00:00,2025-10-26T16:00:00,AmazonS3,Requests-Tier1,GetObject,867129.0,Requests,328.5269,bucket-0000020e,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-30T21:00:00,2025-10-30T22:00:00,AmazonS3,Requests-Tier1,GetObject,1461334.0,Requests,567.9148,bucket-0000020f,InternalTools,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-09T23:00:00,2025-10-10T00:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,111.88,Hrs,5.0197,i-00000210,InternalTools,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-13T03:00:00,2025-10-13T04:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,342.28,Hrs,69.0735,db-00000211,DataPlatform,dev
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-19T20:00:00,2025-10-19T21:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,819.63,GB,71.1167,nat-00000212,DataPlatform,staging
